Tweets,Date
@izalduru Nocok kontol sambil dengdek,2023-04-10 22:39:17+00:00
kontol amat,2023-04-10 22:39:14+00:00
kontrol kalo yg nyebut cadel jadi kontol,2023-04-10 22:35:10+00:00
"kontol gua selalu jaga perasaan lu ya bangsat, tapi lu kaya anjing, KONTOLLLL NYESEL BGT GUA NEMENIN LU PACARAN NGENTOT,,,,,  NGABISIN DUIT DOANG TAI",2023-04-10 22:34:51+00:00
"sebenernya bagusan titit tau nyebutnya, tapi ak lebih sering marah-marah jdi... oke.. kontol",2023-04-10 22:34:50+00:00
@barcastuff_idn Kontol,2023-04-10 22:31:51+00:00
@GayLokal6969 Mantap juga body dan kontol nya,2023-04-10 22:30:49+00:00
"dulu temen smp gue pernah bilang begini anying ""kalo titit mah sebenernya buat yang belum disunat, kalo udah disunat berubah jadi kontol""",2023-04-10 22:29:33+00:00
ya karena privasi lah kontol pake nanya 🤣,2023-04-10 22:29:26+00:00
"Dick nama truck di daerah rumahku
""Dick eru"" 😭😭😭 kontol eru",2023-04-10 22:27:34+00:00
@18fesss alah kontol lu sender,2023-04-10 22:25:53+00:00
kontol,2023-04-10 22:23:15+00:00
"[05:21, 11/04/2023] Bapak: Istirahatlah dam.... Matiin komputermu
[05:21, 11/04/2023] Bapak: Biar otakmu istirahat juga
[05:22, 11/04/2023] Ricky: iya
[05:27, 11/04/2023] Bapak: Belajarlah mengatur hidupmu bukan mengikuti kemaunmu.kl ngikuti sosmed...... Hidup kelar

apasi kontol",2023-04-10 22:21:51+00:00
Yg bilu,2023-04-10 22:21:51+00:00
@aIubedoo kontol,2023-04-10 22:17:11+00:00
"@idextratime cok kabeh, kalau ga ada kejadian ini sepak bola indonesia ga akan berbenah. cuman panggung adu domba dan politik tol kontol",2023-04-10 22:16:13+00:00
"yang suka nge-tag brand supaya dibales bot di tweet² yang lagi viral dengan reply yang ga relevan sama sekali, kalian semua kontol",2023-04-10 22:15:33+00:00
@discountfess kontol kelen smua jelas2 mystery box gratis lg kok gaiklas. paham ga sih arti dr mystery box? gacha tololll,2023-04-10 22:14:43+00:00
"Btw akun niji id ga aktif stelah merger, aktif lg cuma buat ngasih bad news kontol gua cape bgt",2023-04-10 22:11:37+00:00
@Hartono40746017 Panjang sekali kontol bapak itu,2023-04-10 22:09:43+00:00
@moonareas pasti muka cowonya kek kontol,2023-04-10 22:09:14+00:00
"@18fesss Dia terlihat baik dan pengertian, karna dia ga merawat anak2mu SENDIRIAN selama weekdays. Coba tanya istri dirumah, cape ga ngurus 2 anak sendirian, yg Anda cuma merasa sudah tanggung jawab hanya kasih gaji dan kontol mingguan.",2023-04-10 22:07:06+00:00
@sihombing_dean @brightdaywinter @AREAJULID Kontol,2023-04-10 22:06:52+00:00
"@Vacadayneeded @tanyarlfes klo masih plinplan bilang mau apa engga, ya ga usah bilang kontol lah. Klo dikasih memek Agnes mau sama aja lu nge kontolin diri lu sendiri",2023-04-10 22:03:54+00:00
"bono 🤝🏻 bule, anjing bgsat kontol tiap saat :)",2023-04-10 22:02:52+00:00
COBAAN APA LAGI INI KONTOL,2023-04-10 22:02:20+00:00
Adu yg paling malu malu in yg menang buka puasanya pake keripik punya rio,2023-04-10 22:01:25+00:00
Subuh-subuh pengen ngentot. Bajingan banget jam segini kontol panjang gue malah pengen colok-colokin lobang pepek.,2023-04-10 22:01:23+00:00
@chitwinkle3 @Paltiwest @ask_AXIS Kontol,2023-04-10 22:00:40+00:00
"@moonareas ketikannya kontol, putusin aja",2023-04-10 21:58:37+00:00
diagnosa dari rsj bipolar fase manik aneh bgt cuy dasar rsj kontol,2023-04-10 21:58:28+00:00
@TantePNS mulut tante di sumpal kontol enak ni kayaknya,2023-04-10 21:58:18+00:00
"Yuk mana nih yang mau ngentot!
#gaygarut #gaylokal #ukeseme #gayberondong #kontol",2023-04-10 21:57:46+00:00
@dikpabblo kontol keren banget,2023-04-10 21:57:05+00:00
@wahabi92013848 @Restty_cayah ini yg ngomong kontol itu mualaf ya  ? https://t.co/h16MCmbyTc,2023-04-10 21:56:14+00:00
@AremafcOfficial hashtag usut tuntas tapi raimu gak ngusut blas kontol #AREMAJANCOK,2023-04-10 21:55:16+00:00
@garukoreng Tertib ye ga ada PAJERO NGENTOT sama FORTUNER KONTOL selap selip bikin jalur baru,2023-04-10 21:55:05+00:00
"@tanyarlfes yehh tolol anjing, kata gua mah mending lo putus aja nder sama cowo kek begituan sumpah ga waras goblok, nih maap” kata gua cowo tapi gak pernah ada niatan buat ngewe” apalagi ngerusak anak orang, ntar giliran hamil disuruh tanggung jawab malah kek kontol",2023-04-10 21:54:53+00:00
@Fwbbasesby Akun anonim kontol jual vcs monyet,2023-04-10 21:53:41+00:00
@tanyakanrl @Xxskyx_ Kontol boti jangan pake foto orang buat nge-faker anj. Jelek ya lo?,2023-04-10 21:53:25+00:00
@AGoeci @Restty_cayah Kontol https://t.co/MiGIiKfjnM,2023-04-10 21:53:09+00:00
KONTOL,2023-04-10 21:52:35+00:00
Buset baru subuh udah lewat kontol di tl😭,2023-04-10 21:51:48+00:00
"@memefess game posting ultima wkwkwk, inima platform sebelah jir dibawa kesini nanti pada minta kontol dan seks",2023-04-10 21:51:47+00:00
kontol,2023-04-10 21:51:32+00:00
akhirnya bs ngetweet kontol,2023-04-10 21:51:22+00:00
Awalnya kek anjing skrg kek kontol,2023-04-10 21:49:55+00:00
Makin hari ibu tiri gue kek kontol,2023-04-10 21:49:39+00:00
@Digil_ @sendalpupus Kontol besar supremacy,2023-04-10 21:49:02+00:00
Dunia ini isinya kontol semua🖕 https://t.co/MVlpn8QH8W,2023-04-10 21:48:44+00:00
"@dajoonn @barcastuff_idn Kochi, admin @barcastuff_idn , sama apip xavi brrti kardus dong? KAN MEREKA MAKI"" BARCA
UDH TUA KLO NGELUARIN OPINI RESEARCH DLU KONTOL😭
Emg bner di panggil paman soalny mindsetny trllu kolot😋",2023-04-10 21:47:54+00:00
"KONTOL GAY ANJEENG. CEPAT KENAK AZAB KALIAN SEMUA DI DUNIA INI BANGSAT, BUAT YANG NGERASA GAY DAN GAK SENANG LANGSUNG SHARE LOC AJA BOS.MANUSIA KAYA KALIAN PANTAS DI BAKAR HIDUP HIDUP. KAUM NABI LUTH, CHUUUIH BABI KALIAN SEMUA KAUM GAY!!. 
#gaybandung #gaysurabaya #gayjakarta",2023-04-10 21:47:50+00:00
LAMA BANGET KONTOL https://t.co/7euoRPO8nU,2023-04-10 21:47:27+00:00
@AremafcOfficial Hilihhilih kontol,2023-04-10 21:47:14+00:00
"@kegblgnunfaedh iya emng nolep kontol, lo nya aja yang hidup gitu gitu aja, kerjaan nya cuma nonton anime nge game abis tuh coli, nolep monyet lo yg ga sukses orang yg di salahin",2023-04-10 21:47:02+00:00
@TantePNS Aku sih bebas yg penting doyan kontol,2023-04-10 21:45:39+00:00
@BeriDari3 PEPEK SAMA KALIAN BANGSAT.KAUM NABI LUTH KU SUMPAHIN KALIAN MATI KELINDES TRUK. GAY KONTOL!!! YANG GAK SENANG DM AJA BOS KITA GELUT!,2023-04-10 21:44:34+00:00
awal puasa gua ledekin ky gt marahnya ky apaan tau pdhl emg fakta kontol,2023-04-10 21:44:32+00:00
"@alvizeg GAY KONTOL BANGSAT.GELUT SINI ANJEEENG!!!!
MANUSIA KAYAK KALIAN GA PANTAS HIDUP KAUM NABI LUTH,MANUSIA LAKNAT. KUSUMPAHIN MATI KELINDES TRUK KAU BABI",2023-04-10 21:43:04+00:00
@cheonkoo KONTOL!!,2023-04-10 21:42:44+00:00
nngentot nya aja lgsg gas gas giliran sex education diskip alias kontol mana laki yg gmng gt tolol bgt,2023-04-10 21:41:11+00:00
"@DAVIDPR36683501 GAY KONTOL SINI GELUT ANJENG, MANUSIA KAYAK KAU COCOK DI BAKAR HIDUP HIDUP",2023-04-10 21:41:03+00:00
@ngguuatellie Pas nulis kontol kok gak typo ya 😂,2023-04-10 21:38:51+00:00
ni org tidur apa meninggal sih kontol,2023-04-10 21:38:19+00:00
@Malafucktaka @indomiieeee_ @bukanakdajjal @mohmanama @paketjnt @haloreks Ngebolak balik fakta always dg man emang kontol,2023-04-10 21:38:08+00:00
"Minimal klo mau cewek tt gede, kontol lu gedein lah",2023-04-10 21:38:01+00:00
@txtdrimedia MAMPUS KONTOL,2023-04-10 21:37:02+00:00
Enikara &amp; pak RT KONTOL 🤬,2023-04-10 21:35:59+00:00
ikan kontol,2023-04-10 21:35:41+00:00
@shinzlonely @registaco kontol luda,2023-04-10 21:35:28+00:00
halahh mulai bacotnya si kontol ini,2023-04-10 21:34:59+00:00
"@FWBESS - dijajanin.. (paling dijajanin cilok)
 - dianterin pk mobil..(kalo ga calya ya sigra, itu juga kredit nyambi taksol)
- dijamin gak posesif..(sekali dua kali sih iya, kalo keterusan om om posesipnya malah ga ngotak)
- seggs..bisa iya bisa engga (muka lu kontol om) 🤣",2023-04-10 21:34:35+00:00
matiin alarm lu kontol atau lu yg gw matiin,2023-04-10 21:33:59+00:00
@Lmfaoshittt @yangkagakkagakk Tertabrak kontol,2023-04-10 21:33:50+00:00
"@tanyakanrl minggat anjing, bapa lo kek kontol gitu juga,
mending lo cari kerja lain deh daripada di rumah sendiri tapi ditampar begitu",2023-04-10 21:33:34+00:00
@moviemenfes Nonton yg laen aja sender KONTOL,2023-04-10 21:33:31+00:00
@imyourjuoy Terlalu mendalami baca komiknya jadi merasa punya kontol juga 😭,2023-04-10 21:32:05+00:00
"@fuckphysic minta bantuan tuh ya mbok dipikir, minta tolong org tuh ketika kita kesusahan, gak ngerti, dan gatau lagi cara nyelesainnya. gue kalo jd ka farhan gw bales 'kerjain sendiri kontol' 😊😊 untung sendernya ga emosian",2023-04-10 21:31:36+00:00
@beslaag @moonareas kaya kontol,2023-04-10 21:30:34+00:00
GUA SESEK BANGET LU SEMUA KONTOL ANJING DADA GUA SAKITTTT,2023-04-10 21:29:44+00:00
@beslaag @moonareas kaya kontol,2023-04-10 21:29:28+00:00
"tw // naked, 🔞

tolol paansih setiap ada trending baru ada aja cewek haus kontol https://t.co/hTnuAzw1Zy",2023-04-10 21:29:24+00:00
KONTOL,2023-04-10 21:29:17+00:00
@Restty_cayah Oh itu yg grpe anak si kontol ya  😏 https://t.co/8UZsiZE1oF,2023-04-10 21:28:51+00:00
@antaranews kontol kontol,2023-04-10 21:28:27+00:00
kontol,2023-04-10 21:28:11+00:00
@gemoyajja Gaush diimut²in lu udh jdi budak kontol gw bngsatt😈,2023-04-10 21:27:30+00:00
ada lagi yang pacarnya mau dilecehin kontol keker gue?,2023-04-10 21:27:28+00:00
@txtdrimedia Kan kontol kan kan. Ancen lambene wong wedok iku medeni,2023-04-10 21:26:19+00:00
"@vegarant @mazzini_gsp pentingnya mengontrol kontol, jika kontol tidak terkontrol membawa hidupmu menjadi kacau. wwkwkwkw",2023-04-10 21:25:56+00:00
@barcastuff_idn bacot kontol dah gak ush perpanjang biar xavi sadar,2023-04-10 21:25:43+00:00
Pengen kontol sayang,2023-04-10 21:25:39+00:00
"Pengen banget teriak, “HALAH KONTOL”",2023-04-10 21:25:10+00:00
@FCBarcelona tim jelek kontol👎,2023-04-10 21:24:55+00:00
"Terus ada lagi 
🧑 Aku paling gak suka sama cewek bohong
🧕*Dalem hati najis lu juga bohong pake muka orang dih kontol, mana sok paling sengsara disuruh bersyukur malah bilang nyama2in anak kontol*
🧑Semoga pertemuan kita baik kedepan nya
🧕 Hhh iya",2023-04-10 21:24:39+00:00
emg kontol hidup ini,2023-04-10 21:23:25+00:00
belain terus kontol,2023-04-10 21:23:17+00:00
@janganngadu @Pekaklonto76 Bukan cewe. Ini mah kontol bertopeng oom 😂,2023-04-10 21:22:57+00:00
"@RadityaRanjaya pengen hug deh, limit kontol",2023-04-10 21:22:55+00:00
@cliffslovebot Alah cowok kontol ini lagi. Goblok,2023-04-10 21:22:07+00:00
"@barcastuff_idn menang apaan kontol. cetak gol aja susah. xavi pelatih katrok, miskin taktik, sudah saatnya! #XaviOut",2023-04-10 21:21:48+00:00
"@geloraco Berharap bantuan, tapi ga mw damai.... Kontol.....",2023-04-10 21:21:21+00:00
@18fesss wuu kontol,2023-04-10 21:21:18+00:00
"Bayangno lek aku dadi wong wedok, pie yo? Wes mesti wong pertama sing tak hujat yo lanangan sing caper menye2 kontol babi asu bangsat rak ndolor HAHAHAHAHAH modar raimu su",2023-04-10 21:20:29+00:00
hhhh kontol,2023-04-10 21:20:21+00:00
@idextratime MENDING LIAT PERSIWA MAIN DRIPDA LIAT KLUB KONTOL INI MAIN,2023-04-10 21:20:19+00:00
sweet seventeen tu sweet ny darimana ya kontol,2023-04-10 21:20:16+00:00
@idextratime Barca kontol,2023-04-10 21:19:35+00:00
"@AremafcOfficial Gak julukane gak klub e, EDAN KABEH kontol @AremafcOfficial",2023-04-10 21:18:42+00:00
"WISKSKSKWKSK jujur gua pernah pas imagine terus gua nulis ""kontol gue"" Gegara sambil baca manga yaoi. Terus partner gua bilang ""memek kali?"" GUA NGAKAK BANGET GAKUAT 😭😭😭😭",2023-04-10 21:18:27+00:00
"@seeksixsuck Kedepannya harus lebih bijak lagi pak, jangan dikit2 bilang kontol apalagi situ orang Banser, apa nggak malu sama kiai2 NU https://t.co/13jymgKSyy",2023-04-10 21:18:06+00:00
"@ArrielleInches @AremafcOfficial Iyo bwener mbak, seng rusuh sopo seng kenek dampak e sopo
@AremafcOfficial klub kontol monyong yo mbak",2023-04-10 21:17:41+00:00
@BoyzFess_ Maruk bener lu kontol,2023-04-10 21:17:15+00:00
@moonareas Kontol,2023-04-10 21:16:50+00:00
@kambingresing Ewi eweuweh heh,2023-04-10 21:16:48+00:00
"Gue boleh mati besok tapi hari ini jangan

Alias kontol deadline",2023-04-10 21:16:22+00:00
@kambingresing mirip bet elu ajg https://t.co/qTJ37ci1hT,2023-04-10 21:15:43+00:00
@18fesss pd banget lo mau istri dua ajg hahahahah dek liat ni bapak mu dek kelakuan nya kyk kontol,2023-04-10 21:14:36+00:00
@RamadhanSuhri @idextratime @ESPNFC @marca OTAK LO TARO DI MANA SI KONTOL !!,2023-04-10 21:12:56+00:00
solo kek kontol https://t.co/9WzAdhtMBh,2023-04-10 21:11:56+00:00
"#. disaat kaya begini kenapa akun gua dimerahin ya sama melon, hadeh kontol lu lon",2023-04-10 21:11:54+00:00
kontol,2023-04-10 21:11:49+00:00
"@idextratime MAINNYA KYK KONTOL, UDH PALING BETUL PAGUYUBAN TIM KONTOL BARENG KLUB BABI &amp; SOANG",2023-04-10 21:11:23+00:00
Makin hari kenapa buzzer2 kontol berseliweran di TL yah cuk?!?,2023-04-10 21:10:25+00:00
"@18fesss Kalo ampe biji lu item, kontol lu gw pindah ke jidat y cok. Bajingan bgt otak bokep gini",2023-04-10 21:10:00+00:00
"@realmadridindo1 BARCA TIM KONTOL, XAVI AJG",2023-04-10 21:09:53+00:00
@Bayupratamasar2 Kontol nakal lobang nya udh lebar wkwkwk 😜 😜,2023-04-10 21:09:15+00:00
@moonareas kontol,2023-04-10 21:07:48+00:00
kontol,2023-04-10 21:07:36+00:00
@nugiearthaa @barcastuff_idn Halland main dibarca juga gabakal ngegolin bang Winger kek kontol gitu,2023-04-10 21:07:10+00:00
ga mau buka rant kontol,2023-04-10 21:06:59+00:00
kata gua mah kontol https://t.co/6OpacqXswu,2023-04-10 21:06:20+00:00
@PesulapMerah Hei wajah kontol berjembut merah,2023-04-10 21:06:06+00:00
@AntiPecundang76 @JanganGoyah Akun pek kontol,2023-04-10 21:05:43+00:00
@auroraestaekoo apakah ini saatnya ak teriak kontol di depan muka sarasu?,2023-04-10 21:05:09+00:00
@ngopidulslah kontol,2023-04-10 21:04:49+00:00
"@callmenananina Gedee, bisa buat jepit kontol",2023-04-10 21:04:35+00:00
@UGM_FESS Dinalar sendiri aja deh kontol,2023-04-10 21:03:21+00:00
kontol,2023-04-10 21:02:41+00:00
@billionare_kids bukannya bersyukur malah mangkak kontol,2023-04-10 21:02:31+00:00
@barcastuff_idn Team kontol,2023-04-10 21:02:17+00:00
"@barcastuff_idn Kontol anjing bangsat udh ga menang 3 kali di match penting kya gini, mu madrid terus girona. Haduhhh sabar sih sabar lama"" abis juga kesabaraan. Maaf kasar 🙏🏼",2023-04-10 21:02:01+00:00
"@mazzini_gsp Halah kontol , 3 taun terlalu ringan anjing",2023-04-10 21:01:46+00:00
"@elonmusk Kontol ,tw aing di suspen",2023-04-10 21:00:30+00:00
"@celebesid_ @masardika Btw yg bawa2 veto kan elu, kontol. Siapa yg nyuruh2 ngusir russia dari PBB?",2023-04-10 21:00:13+00:00
"@barcastuff_idn Barca kontol, xavi memek, rapinha jembut, ansu tolol",2023-04-10 20:59:40+00:00
@barcastuff_idn Maenin Pablo Torre kontol Xapi ajg,2023-04-10 20:59:27+00:00
@barcastuff_idn Xavi kontol. Pergantian ada 5 cuma dipake 2 tolol,2023-04-10 20:59:09+00:00
@barcastuff_idn Mana tu Bandidos kontol ? Aliran bolanya enak tai,2023-04-10 20:58:54+00:00
"@barcastuff_idn Apapun hasil liga nantinya juara/tidak, XAVI OUT!! Pemain kontol kaya roberto selalu di mainin!!",2023-04-10 20:58:48+00:00
@barcastuff_idn Kontol,2023-04-10 20:58:38+00:00
"kontal kontol mulu lo, gapunya kh?",2023-04-10 20:58:08+00:00
@barcastuff_idn Barca kontol barca goblok barca bangsat barca tolol!,2023-04-10 20:57:54+00:00
bare minimum bare minimum kontol anjing,2023-04-10 20:57:27+00:00
@barcastuff_idn Kontol barka anjing,2023-04-10 20:57:22+00:00
"bisa gak bisa gak
gakbisa kontol https://t.co/B80On0wTfA",2023-04-10 20:57:10+00:00
@barcastuff_idn Kontol lah,2023-04-10 20:57:04+00:00
memek lagi gatel pengen dimasukin kontol soalnya pengen dipejuhin di dalem,2023-04-10 20:56:56+00:00
@barcastuff_idn TIM KONTOL,2023-04-10 20:56:54+00:00
kontol gue siap untuk diisapin .mau pm,2023-04-10 20:55:43+00:00
@barcastuff_idn Barca kontol,2023-04-10 20:54:00+00:00
@barcastuff_idn Ngefans kok sama tim kontol,2023-04-10 20:53:51+00:00
"@tanyakanrl kabur aja nder sumpah, sesekali jd anak yg membangkang itu gpp soalnya disini posisinya jg bokap lo yg dzolim, uda dikasi bukti malah gapercaya wkwk bapa macem apa itu hadeh. tp sorry nder bokap lo kek kontol 🙏🏻",2023-04-10 20:53:27+00:00
kontol,2023-04-10 20:53:23+00:00
@tanyakanrl apasih kontol ga jelas lo najisss,2023-04-10 20:52:52+00:00
"Don't ask me why, karna gua gak tau kenapa kontol.",2023-04-10 20:52:05+00:00
Kontol,2023-04-10 20:52:01+00:00
"@AremafcOfficial Padahal pasca 1 oktober aku wae ratau nonton pss neng stadion meneh, lha iki klub e malah soyo racetho, woalah cen wong wongan asu kok kw ki arema fc kontol",2023-04-10 20:51:04+00:00
rela gelap gelapan demi ayang. KONTOL,2023-04-10 20:49:35+00:00
@AriyantoAr65967 @Pencerah___ Kontol,2023-04-10 20:49:06+00:00
galak amad kontol,2023-04-10 20:47:54+00:00
Kapan ya dapat dor 10k 😭😭😭😭,2023-04-10 20:47:06+00:00
Wkwkkwkw bar akbar kontol,2023-04-10 20:46:07+00:00
diaz kontol gw lindes ya lu bangsat,2023-04-10 20:45:37+00:00
apasi kontol napa gaada lg tolol @frankocean https://t.co/YlmunqE10H,2023-04-10 20:45:19+00:00
KONTOL https://t.co/BI2QJUFBNe,2023-04-10 20:45:14+00:00
@adungprasetyo RUMAH GUA KONTOL,2023-04-10 20:45:00+00:00
@18fesss GWS KONTOL,2023-04-10 20:44:49+00:00
@nda_waria Gila gede bgt kontol nya punya ku kalah gede,2023-04-10 20:44:37+00:00
@camhcaot KONTOL,2023-04-10 20:44:15+00:00
Barca deng kaya kontol ya🤣,2023-04-10 20:43:16+00:00
mmf tp lo kontol @FCBarcelona,2023-04-10 20:42:48+00:00
"@kalelawrar 😭😭😭KONTOL, eh maap kasar",2023-04-10 20:42:06+00:00
@AlexLFC27 @RedofManc WOY KONTOL @Carra23 NIH ANAK ANAK BASTARD,2023-04-10 20:41:55+00:00
@The_RedsIndo Kontol,2023-04-10 20:39:56+00:00
@cacalalapo KONTOL LO DEN,2023-04-10 20:39:19+00:00
"@The_RedsIndo Intinya fans/FP lfc pada sakit otak, udah di kasih tau media luar VVD di obok2 sekelas trosand Masih aja ngebandingin kontol",2023-04-10 20:38:51+00:00
sampah bgt anjir ngabers kontol,2023-04-10 20:36:43+00:00
kontol,2023-04-10 20:36:31+00:00
@iintanwr sopo sik kontol tann,2023-04-10 20:36:30+00:00
"@islah_bahrawi @Restty_cayah Wo barisan kontol, barisan kontol baris ya kamu 😂😂😂",2023-04-10 20:36:01+00:00
@fantasyperpul @The_RedsIndo Yang bandingin vvd sama vidic itu @Carra23 tua bangka bajingan ini kontol,2023-04-10 20:36:00+00:00
Kontol,2023-04-10 20:35:03+00:00
@ReceinAja Kontol,2023-04-10 20:33:29+00:00
@Adysopiand12 @Damnddeh Kontol,2023-04-10 20:32:57+00:00
@___ecstacy Bisa kontol,2023-04-10 20:31:34+00:00
"WAHAHAHAHA ANJENG. UDAH ANJENG. Semua tergantung menset ygy. Menset.
Pokoke org yg suka selingkuh itu kek kontol. Udah",2023-04-10 20:31:25+00:00
@tanyarlfes Emg kalo hamil lo mau tanggung jawab yh?? Ngewe mulu pikiran lu kontol,2023-04-10 20:31:09+00:00
nanya mulu kontol,2023-04-10 20:31:00+00:00
"@txtdrimedia ISIH BOCAH TAPI GAWUKKE WES HANDAL GAWE KONTOL MUNCRAT, BELAJAR NGELONTE SEJAK DINI, KEMBANGKAN KARIERMU DIDUNIA PERLONTEAN.BUATLAH ORANGTUAMU BANGGA KARENA GAWUKMU WES NGRASAKKE KONTOL SEJAK DINI.(ASU MANGKEL AKU,BUADJINGAAAAN!!!)",2023-04-10 20:30:55+00:00
@kumparan Orang2 kebanyakan ngeluh. KONTOL!!!,2023-04-10 20:29:12+00:00
@ubsansfess Kontol,2023-04-10 20:28:52+00:00
"@barcastuff_idn sama2 pemain kontol yang main. ampun dah, ini tim yg dulu nya di segani kok skrg isinya orang2an sawahhhh 😭",2023-04-10 20:28:16+00:00
@leqsbian Gebi kontol.,2023-04-10 20:28:01+00:00
"Kenapa kalo cewek lagi emosi teriaknya ""kontol"" bukan ""memek"" ?
Padahal kan mereka bawanya memek yak 😅",2023-04-10 20:27:09+00:00
@18fesss Kontol lu cuma satu bang ga usah aneh aneh nikah lagi,2023-04-10 20:24:13+00:00
@18fesss kontol kau,2023-04-10 20:23:40+00:00
@RuangLucuuu loe kontol,2023-04-10 20:23:31+00:00
@cacalalapo Aelah kontol,2023-04-10 20:23:31+00:00
Kontol,2023-04-10 20:22:08+00:00
Haha kontol ditagih malah ceramah https://t.co/C9CsVMXCVX,2023-04-10 20:21:33+00:00
@moonareas dih kontol,2023-04-10 20:20:36+00:00
weh kontol @billboard,2023-04-10 20:19:56+00:00
rapinha kontol,2023-04-10 20:19:44+00:00
@tanyakanrl yeee miskin banyak gayaaa kontol,2023-04-10 20:18:19+00:00
"@18fesss NIKAHIN DULU ANJING BARU NGOMONG KEWAJIBAN. Ada hak ape lu nyuruh2 anak orang, diih ganteng kaga berduit kaga banyak nuntut kontol",2023-04-10 20:17:37+00:00
kontol!!,2023-04-10 20:16:40+00:00
Ga mood sahur kontol,2023-04-10 20:16:04+00:00
@topshemale112 @jockosrocket @PassiValerio @IloveShemale44 @Travel4TG @TGirlsAddict @theweirdguy007 @TheDonkeyKing3 @sexychicks06 @Amoyshemale Kok kontol nya bisa gede bgt ya 2× lebih gede dari punya ku,2023-04-10 20:15:11+00:00
@tanyakanrl Org org otaknya pada di kontol kali ya,2023-04-10 20:15:10+00:00
"@recehtapisayng Kerja apa?
Punya pacar belum?

Lu semua kontol",2023-04-10 20:14:32+00:00
@diazkpasha @HaloBCA Kontol anjing,2023-04-10 20:12:59+00:00
Udah enak rudit kebangun lagi kontol,2023-04-10 20:12:46+00:00
kk gua kek kontol luwh,2023-04-10 20:12:10+00:00
Kontol lah capek bgt,2023-04-10 20:11:57+00:00
@txtdarisisange 15 tahun masihh pegang” kontol sambil di elus” dikit,2023-04-10 20:11:31+00:00
Nyamuk kontol,2023-04-10 20:11:13+00:00
EH GW LAPER BANGET KONTOL😒,2023-04-10 20:10:20+00:00
user sun pada kek kontol https://t.co/0Sh6nXH7kU,2023-04-10 20:08:58+00:00
Cewe yg mau kontol dm aja #chatsekskasar,2023-04-10 20:07:32+00:00
@kheaieae Weh kontol,2023-04-10 20:06:04+00:00
@tanyarlfes beginilah kalo kontol nggak dididik secara memadai~,2023-04-10 20:05:59+00:00
"Agnes bocil yang umur baru 15 tahun udah doyan kontol, aku aja umur 15 tahun cuma doyan gulali 😭",2023-04-10 20:05:27+00:00
"KONTOL GUE NANGID

FAKKK",2023-04-10 20:05:24+00:00
Aku bilang mokondo itu ya literally modal kontol doang dan dia ga malu mengakui itu. Bahkan dia bangga 🙈 didepan orang2 dia bilang ga pernah kasih uang tapi ditinggal mati malah ditinggali uang banyak sambil tertawa.,2023-04-10 20:04:11+00:00
KONTOL,2023-04-10 20:04:00+00:00
"@rahuvanaputih @LokalPendaki polusi suara kontol, ada orang yg ga berkewajiban puasa dan harus istirahat lg setelah kebangun, ada orang yg paginya musti kerja sampai malem, itu daerah ga semuanya muslim, 15 menit harusnya cukup, ngerti ga lu tot?",2023-04-10 20:03:59+00:00
Oalah penjaga kos kontol,2023-04-10 20:03:19+00:00
FIFA MOBILE KONTOL!!,2023-04-10 20:02:03+00:00
@FCBarcelona MISKIN PEMAIN KONTOL,2023-04-10 20:01:47+00:00
emg kontol,2023-04-10 20:01:32+00:00
@disn3ycity BANG FOLBEK AK KONTOL,2023-04-10 20:01:15+00:00
MISKIN PEMAIN KONTOL @FCBarcelona,2023-04-10 20:00:43+00:00
"YANG KIRIM PAP KONTOL, GUE DOAIN SEMOGA KONTOL LU BAU KNALPOT SUPRA!!!!😤",2023-04-10 19:57:52+00:00
opini kontol,2023-04-10 19:56:24+00:00
"Barca kontol!!

*Draft tweet",2023-04-10 19:56:17+00:00
@tanyarlfes Nanya lagi kenapa emang ckck di ajarin ortu ngga sih ini kontol atuu ck bodoh bgt anjing malu sama kontol ga seberapa lo itu,2023-04-10 19:55:42+00:00
@18fesss Gila kontol enak bat anjink lo ..ngntotin gue mulu brengsek.. udh gtu doank,2023-04-10 19:52:37+00:00
@JihanSecond @Share_Ladyboy @jockojakarta @PicsLadyboy @Transpuankuindo @promoteshemale @masinofan1 Kontol nya bikin minder gede bgt,2023-04-10 19:52:17+00:00
@jephrzn @tanyarlfes Oh ini yg make di kontol itu apasih kegunaan nya kek ngekontrol lu cum setau gua,2023-04-10 19:52:06+00:00
mw nangis bgt kontol,2023-04-10 19:51:37+00:00
moonton kontol,2023-04-10 19:51:30+00:00
@barcastuff_idn Wkwkwk kontol banyak gak jelasnya,2023-04-10 19:51:20+00:00
"@AremafcOfficial kandang bajul ijo apaan kontol, lu main laga home aja 2kali",2023-04-10 19:50:57+00:00
cooook typo kontol,2023-04-10 19:49:17+00:00
@moonareas Anjing tampang lu secakep apa kontol,2023-04-10 19:48:59+00:00
Tidur lah gua mending barca kontol,2023-04-10 19:45:26+00:00
hadeh kontol pannchoa lagi pannchoa lagi,2023-04-10 19:43:22+00:00
"@barcastuff_idn Ada Pablo Torre malah mainin si Roberto ajg,najis banget mainnya ke kontol",2023-04-10 19:43:03+00:00
"@moonareas dih kontol, putusin ja, biasanya yg kek gini egk modal, menang gaya ja",2023-04-10 19:42:45+00:00
@tanyarlfes Bilang kontol plisss,2023-04-10 19:42:35+00:00
@HarsonoTofanny @pengarang_sajak KONTOL,2023-04-10 19:42:21+00:00
